"DateTime","MG1","MG2","MG3","MG4","MG5","MG6"
"01/01/2002 00:00",45.67460317,43.91623489,47.90441176,48.34224599,46.77203065,45.47169811
"01/01/2002 01:00",42.23154362,34.81524249,38.21710526,46.1754386,44.60784314,45.6097561
"01/01/2002 02:00",29.12576687,16.6819464,19.08002736,49.01143791,47.78211285,48.32901554
"01/01/2002 03:00",39.51871658,31.23988439,30.85403727,50.17113095,48.74561404,48.75628141
"01/01/2002 04:00",42.63368984,43.47266036,47.44471744,48.63673806,47.1743295,47.38571429
"01/01/2002 05:00",48.82911392,47.98185232,49.98861912,49.57070707,49.25425039,49.66049383
"01/01/2002 06:00",48.80630631,47.90192926,50.52575107,51.01485149,49.21314741,49.29104478
"01/01/2002 07:00",48.1741573,47.74416136,50.11904762,51.4688716,50.25981524,47.69607843
"01/01/2002 08:00",47.80769231,49.12393162,51.49224806,51.05670103,50.16393443,47.39583333
"01/01/2002 09:00",46.0106383,49.5508982,50.7712766,51.25776398,50.16666667,46.86363636
"01/01/2002 10:00",46.79824561,48.16216216,50.96341463,50.31124498,48.55053191,44.46721311
"01/01/2002 11:00",47.88461538,49.44105691,51.25438596,48.47457627,45.92156863,42.65384615
"01/01/2002 12:00",46.59482759,47.03471196,51.3215859,47.40466102,44.40225564,43.91509434
"01/01/2002 13:00",46.20535714,45.25547445,49.92857143,46.17875648,42.53094059,45.7038835
"01/01/2002 14:00",46,43.38345865,47.2593985,47.82081377,43.71668598,44.60526316
"01/01/2002 15:00",43.76760563,38.57692308,42.11322082,47.1722561,43.62750885,44.24603175
"01/01/2002 16:00",44.74832215,37.98736462,43.2254623,46.13033873,42.16372657,46.12068966
"01/01/2002 17:00",43.42436975,38.69366626,43.56983655,44.78951256,41.71978022,45.6496063
"01/01/2002 18:00",43.75874126,37.84198113,44.42251462,44.35055866,41.44854586,45.54964539
"01/01/2002 19:00",45.75925926,41.06510746,45.48347107,46.23344371,43.83982948,46.82
"01/01/2002 20:00",40.21317829,35.57266983,39.44499018,44.83653846,43.03041018,46.21212121
"01/01/2002 21:00",40.60077519,33.98181818,38.87529138,44.38284519,42.8125,44.83333333
"01/01/2002 22:00",44.02892562,41.35786802,44.88512035,46.23883929,43.42529711,44.81818182
"01/01/2002 23:00",47.09090909,45.09441708,48.54625551,46.33495146,44.2481203,45.63636364
"02/01/2002 00:00",47.62987013,48.27669903,49.67465753,46.98504983,45.19146608,47.10227273
"02/01/2002 01:00",46.56976744,49.1568915,51.82642487,49.34027778,47.80973451,47.5
"02/01/2002 02:00",48.05555556,50.6981982,51.91747573,50.67073171,49.80769231,50.56451613
"02/01/2002 03:00",46.25,50.60160428,52.36238532,51.875,50.31420765,50.20833333
"02/01/2002 04:00",48.5,51.07142857,52.38888889,52.32142857,50.81877729,49
"02/01/2002 05:00",50,50.97583643,52.40384615,49.30769231,47.36641221,48.5
"02/01/2002 06:00",48.81147541,48.90909091,50.71321321,49.52064897,45.96753247,47.14912281
"02/01/2002 07:00",45.77586207,46.15874363,49.2172524,41.66430595,39.01832461,45.96153846
"02/01/2002 08:00",42.85714286,42.66666667,45.58180536,40.53680982,37.57058824,45.65315315
"02/01/2002 09:00",44.40647482,42.36745214,46.84065934,41.96675031,38.80086313,45.23333333
"02/01/2002 10:00",43.06650246,41.73132184,47.12674961,43.9809591,40.34547739,45.19736842
"02/01/2002 11:00",42.68324607,41.46333755,46.68248175,42.06175299,38.00671551,42.57978723
"02/01/2002 12:00",43.67647059,42.40482234,47.94444444,42.06608812,37.82786885,42.93147208
"02/01/2002 13:00",43.42342342,43.09802713,48.42366412,42.75065963,38.62442922,42.7020202
"02/01/2002 14:00",42.57009346,41.14165589,45.14957265,43.45505618,39.7082879,42.29452055
"02/01/2002 15:00",41.48406375,36.80992736,40.39577836,46.32352941,42.10946095,44.18161435
"02/01/2002 16:00",42.11711712,37.77206771,43.00599201,45.15306122,42.34265734,42.40291262
"02/01/2002 17:00",41.35365854,36.90316687,42,43.69901112,39.84408602,43.49537037
"02/01/2002 18:00",40.04545455,37.5174216,41.27697842,43.62997658,40.99841939,43.63636364
"02/01/2002 19:00",44.12162162,40.04578755,43.25,45.41223404,42.28060046,44.86180905
"02/01/2002 20:00",40.14044944,36.98142415,40.65789474,45.26079137,43.16666667,42.82786885
"02/01/2002 21:00",39.55479452,36.65708812,39.6822542,45.0203252,43.63095238,43.75899281
"02/01/2002 22:00",40.71705426,39.38255613,42.87154989,46.21490281,45.28899083,43.74087591
"02/01/2002 23:00",45.73529412,43.26182137,46.40532544,46.81192661,44.72222222,44.55223881
"03/01/2002 00:00",45.51980198,47.22707424,49.71212121,47.98022599,45.89772727,45.61926606
"03/01/2002 01:00",48.06451613,49.58108108,51.39328063,48.7371134,48.5,47.21830986
"03/01/2002 02:00",49.04761905,51.18518519,52.08860759,50.72727273,49.67391304,49.24418605
"03/01/2002 03:00",48.57142857,51.13861386,52.22440945,51.26404494,50.89366516,47.95454545
"03/01/2002 04:00",48.5,51.47435897,52.29166667,51.8627451,50.46511628,48.75
"03/01/2002 05:00",49.56521739,50.95493562,52.41071429,51.23134328,50.05208333,48.40909091
"03/01/2002 06:00",47.31818182,49.00684932,51.16220736,50.66326531,47.91573034,46.9
"03/01/2002 07:00",45.65217391,44.36520376,48.03994083,42.11956522,39.3305304,43.92857143
"03/01/2002 08:00",43.4352518,41.43190921,43.98477157,39.65517241,36.94948922,44.81543624
"03/01/2002 09:00",43.3040201,40.69607843,43.90625,39.53954802,38.61731844,44.30693069
"03/01/2002 10:00",41.20445344,40.42633015,43.42539455,41.65356711,39.34240363,43.95631068
"03/01/2002 11:00",43.13405797,41.67569194,46.49592944,40.43001186,37.28142077,43.06650246
"03/01/2002 12:00",42.59578544,40.50691244,45.39093298,41.43844221,37.89956803,42.3156682
"03/01/2002 13:00",41.23893805,38.21743929,43.80025126,35.18585132,32.93004587,42.13983051
"03/01/2002 14:00",42.11111111,37.4132948,41.48159509,42.20588235,38.9021164,42.80042918
"03/01/2002 15:00",41.2007874,35.32433984,39.68058968,43.35834334,40.16483516,43.51123596
"03/01/2002 16:00",38.503861,30.32433984,35.54425837,43.03164557,39.49447514,41.3961039
"03/01/2002 17:00",38.26771654,33.23115861,37.61764706,41.75211098,39.63290461,40.83333333
"03/01/2002 18:00",38.73430962,30.32683486,33.19977427,40.44885745,38.26374745,43.66
"03/01/2002 19:00",40.56382979,36.41791045,39.8125,43.63341204,40.57939914,43.92201835
"03/01/2002 20:00",37.88990826,35.07432432,38.6633282,45.3962963,42.75226391,44.25126904
"03/01/2002 21:00",38.62903226,35.01290878,38.29961464,45.44520548,42.5483871,42.93352601
"03/01/2002 22:00",39.50564972,37.81298905,41.28504673,46.83544304,43.81348511,43.35106383
"03/01/2002 23:00",43.0704698,41.85114504,44.93947858,46.9137931,44.43518519,44.81343284
"04/01/2002 00:00",45.86283186,46.64206642,49.58803612,47.15181058,45.35714286,46.08333333
"04/01/2002 01:00",48.88554217,50.53353659,52.06175299,49.77272727,48.06603774,46.88356164
"04/01/2002 02:00",45.78125,50.70338983,52.22826087,51,50.66205534,49.73684211
"04/01/2002 03:00",47.5,51.41509434,52.16666667,51.86893204,51.2755102,49.45652174
"04/01/2002 04:00",48.68421053,50.95188285,51.83333333,51.40350877,50.58219178,49.82142857
"04/01/2002 05:00",49.44444444,50.88345865,52.16049383,50.82317073,49.49640288,48.75
"04/01/2002 06:00",47.94642857,49.22910663,51.54918033,49.87771739,47.93735225,48.57692308
"04/01/2002 07:00",44.77272727,44.83532934,47.9174397,40.03554502,37.81948882,44.80769231
"04/01/2002 08:00",44.75490196,41.25979112,45.36577993,39.842918,36.38580931,46.2037037
"04/01/2002 09:00",42.65873016,39.35573366,43.65769712,38.7132753,36.40243902,45.3238342
"04/01/2002 10:00",43.26576577,41.15853659,46.10262009,40.79310345,38.97026432,43.67816092
"04/01/2002 11:00",41.80555556,39.59529277,44.35185185,39.36558517,37.10674157,43.23298429
"04/01/2002 12:00",42.6417004,40.37845304,45.35971223,38.88856476,35.70539419,41.95701357
"04/01/2002 13:00",41.73357664,35.68791946,39.43396226,39.27156177,36.00315126,42.80837004
"04/01/2002 14:00",41.42156863,33.72327791,37.29679803,41.83094385,39.19014085,42.9954955
"04/01/2002 15:00",39.2254902,33.34530387,36.91209406,43.66446579,41.61605206,44.5531401
"04/01/2002 16:00",32.57440476,22.0852187,24.00067295,43.56382979,39.75806452,43.01724138
"04/01/2002 17:00",31.8883792,19.69927096,22.13457077,40.87557604,38.79896907,43.1352459
"04/01/2002 18:00",36.86454849,25.26145711,27.30136209,41.03333333,39.52169625,44.40082645
"04/01/2002 19:00",39.32926829,34.50584795,36.91034898,41.18150685,38.58283433,45.0210084
"04/01/2002 20:00",39.34647303,35.63513514,38.14586357,44.47986577,42.33636364,44.08371041
"04/01/2002 21:00",38.38832487,34.5089955,36.81737589,45.05050505,42.87656904,44.61538462
"04/01/2002 22:00",40.68471338,39.25738725,42.17153285,45.85185185,44.14566929,44.04069767
"04/01/2002 23:00",44.14670659,40.78216374,44.71138211,46.03585657,44.80514096,45.60240964
"05/01/2002 00:00",47.03900709,44.71374046,47.3440367,46.05345912,44.29755672,45.1
"05/01/2002 01:00",48.54,49.21075838,51.05324074,48.95994832,48.0465587,47.01612903
"05/01/2002 02:00",49.47802198,50.58917197,51.64705882,51.60909091,51.02731591,49.9691358
"05/01/2002 03:00",49.6875,51.28684807,51.65123457,50.86842105,49.5523416,48.67647059
"05/01/2002 04:00",50.03968254,51.84895833,52.28165939,51.1196319,50.32544379,49.79166667
"05/01/2002 05:00",47.65384615,51.26383764,52.23372781,51.48230088,50.83333333,47.92857143
"05/01/2002 06:00",48.51449275,51.17449664,52.22477064,49.84939759,48.16420664,47.81914894
"05/01/2002 07:00",46.2,46.67293233,49.35714286,46.81750742,44.35714286,45.625
"05/01/2002 08:00",43.15934066,42.86717063,46.18171021,46.4628821,42.7310536,46.20786517
"05/01/2002 09:00",39.31415929,39.13888889,41.89958592,45.7962963,42.03451043,44.66346154
"05/01/2002 10:00",39.82824427,36.71440262,40.26459854,44.62643678,41.75591099,43.375
"05/01/2002 11:00",41.67763158,40.63936782,43.75432526,44.20212766,40.81858407,43.43939394
"05/01/2002 12:00",43.20512821,43.71997472,49.29468242,44.55613577,40.08426966,44.69653179
"05/01/2002 13:00",43.94886364,43.41340451,48.26811594,42.51840491,39.70685841,44.21686747
"05/01/2002 14:00",44.02941176,41.28316032,47.19972067,41.82862191,38.34178499,44.30904523
"05/01/2002 15:00",43.40909091,42.75210084,47.5,42.72332506,38.94664466,44.09898477
"05/01/2002 16:00",44.4047619,41.28941441,45.93790013,41.64893617,38.82044199,41.80851064
"05/01/2002 17:00",43.71693122,38.2337884,43.62531969,43.14304462,38.3569807,43.4798995
"05/01/2002 18:00",42.83505155,42.21823204,48.01282051,42.45098039,38.07613169,43.90394089
"05/01/2002 19:00",46.30681818,44.60084034,50.01079137,43.97410359,40.85770529,45.85978836
"05/01/2002 20:00",42.30392157,38.52631579,41.68083462,45.47931034,42.88150289,45.81034483
"05/01/2002 21:00",43.61764706,40.13636364,44.16666667,46.52647975,44.11401099,46.2345679
"05/01/2002 22:00",43.33941606,40.5610687,43.73,46.89655172,43.84020619,45.79457364
"05/01/2002 23:00",42.2037037,40.22525849,43.76425856,46.90074906,43.39230769,46.04166667
"06/01/2002 00:00",43.35987261,40.25112444,43.64414414,47.20479705,44.2022792,45.75657895
"06/01/2002 01:00",48.48540146,47.07430341,49.74105461,47.75641026,43.8546798,46.64383562
"06/01/2002 02:00",48.23913043,48.90459364,50.88329764,48.84920635,45.06813417,48.19444444
"06/01/2002 03:00",48.9893617,48.82239382,51.10349127,49.28137652,46.43120393,47.89772727
"06/01/2002 04:00",49.4375,49.75961538,51.32267442,50.21052632,48.57954545,47.70833333
"06/01/2002 05:00",48.00847458,50.62672176,52.17914439,52.11111111,50.5651341,48.65384615
"06/01/2002 06:00",46.86507937,49.89622642,50.51948052,50.85877863,48.62449799,47.91666667
"06/01/2002 07:00",45.44117647,45.64487633,48.5,50.16055046,47.22136223,48.1097561
"06/01/2002 08:00",44.80263158,44.97368421,49.12921348,49.19139466,45.28741866,46.3
"06/01/2002 09:00",45.86065574,45.22836538,49.41570881,48.02757794,44.59447415,45.94086022
"06/01/2002 10:00",40.57692308,40.65275311,44.55275229,44.95519713,42.00951684,44.7972973
"06/01/2002 11:00",43.76984127,41.66309013,45.90508806,43.64890886,39.79621125,44.43037975
"06/01/2002 12:00",44.63768116,45.42910448,49.33908046,41.53356481,37.71784232,45.09562842
"06/01/2002 13:00",46.24172185,42.07939012,46.8040293,38.65299335,36.56187625,44.47530864
"06/01/2002 14:00",43.13535912,37.21343874,43.64754098,39.53781513,35.68051576,44.56185567
"06/01/2002 15:00",45.38359788,37.10019743,44.29411765,39.75479143,37.5251004,43.95631068
"06/01/2002 16:00",37.17320261,19.81073446,23.71606335,40.05343082,36.18706811,43.83640553
"06/01/2002 17:00",35.63271605,18.70121951,21.19976359,41.41454965,37.37717503,44.00717703
"06/01/2002 18:00",36.02339181,18.0526658,20.25841346,41.61407767,38.59230769,44.8828125
"06/01/2002 19:00",39.09836066,29.11782662,29.97162673,43.38945362,38.984375,45.82524272
"06/01/2002 20:00",42.80864198,40.48051948,43.45522388,45.91107872,42.96836983,45.53278689
"06/01/2002 21:00",42.85031847,40.34839204,43.83522727,47.19147005,44.06929348,46.27358491
"06/01/2002 22:00",44.41780822,41.06589147,44.48230088,47.26280835,43.89097744,46.22262774
"06/01/2002 23:00",45.18292683,42.73993808,45.87864078,48.05555556,44.99237805,47.07364341
"07/01/2002 00:00",46.75619835,47.38636364,50.46407186,47.44594595,45.65642458,47.34
"07/01/2002 01:00",47.64705882,48.94508671,51.49543379,49.1,46.22857143,47.60989011
"07/01/2002 02:00",48.64285714,50.98547718,52.0754717,51.65662651,50.79004329,49.80769231
"07/01/2002 03:00",48.24074074,50.96153846,51.77710843,51.71568627,50.81578947,48.86363636
"07/01/2002 04:00",48.21428571,51.16666667,52.16292135,51.6875,50.51619433,48.98148148
"07/01/2002 05:00",48.43220339,51.34765625,52.16666667,51.98717949,50.15517241,50
"07/01/2002 06:00",47.44047619,49.38372093,50.79573935,48.24642127,45.3442029,48.33333333
"07/01/2002 07:00",42.62605042,38.03259141,40.19622093,38.98865154,35.19503546,46.19791667
"07/01/2002 08:00",40.25943396,36.53169014,38.58791209,33.80392157,29.96835443,43.61111111
"07/01/2002 09:00",39.06015038,34.14304124,36.2037037,37.86253776,35.30181087,45.2037037
"07/01/2002 10:00",39.234375,36.8909866,42.02581032,39.47928654,35.12541806,44.20995671
"07/01/2002 11:00",40.75783972,38.8302217,45.84459459,38.03113553,34.60762332,42.72821577
"07/01/2002 12:00",39.26975945,34.00677201,39.65302491,38.88583639,35.61659193,43.11926606
"07/01/2002 13:00",39.71153846,35.57916182,39.56753555,41.23257288,36.55660377,42.68218623
"07/01/2002 14:00",38.41054313,35.41954023,39.49386503,40.1498801,37.03249715,42.15827338
"07/01/2002 15:00",36.80868167,30.96330275,36.26484561,40.00302297,36.69871795,43.75
"07/01/2002 16:00",38.34229391,33.95955451,37.83414338,42.37288136,37.55458515,41.56374502
"07/01/2002 17:00",37.55813953,33.23856975,37.6572327,37.7324263,34.62486884,41.94664032
"07/01/2002 18:00",37.79644269,35.53689065,37.47336884,42.14772727,39.52634245,43.05299539
"07/01/2002 19:00",35.89344262,24.93811881,27.77075812,44.26858513,42.11581292,43.93181818
"07/01/2002 20:00",36.15145228,33.89487871,38.42430859,44.01622003,41.16368286,42.5
"07/01/2002 21:00",38.03475936,33.80781499,36.67808219,45.11384335,41.22592593,42.60135135
"07/01/2002 22:00",41.36363636,37.5624025,40.77350427,46.34615385,42.49173554,44.375
"07/01/2002 23:00",44.88853503,42.3776509,46.25451264,46.67346939,43.28014184,45.56060606
"08/01/2002 00:00",45.68181818,46.48720682,49.64480874,48.5078534,45.21428571,45.19230769
"08/01/2002 01:00",49.10714286,50.31626506,51.98412698,50.66326531,48.6281337,47.0625
"08/01/2002 02:00",49.71153846,50.91796875,51.98170732,52.07943925,50.37072243,48.98648649
"08/01/2002 03:00",48.71212121,50.80612245,51.62878788,51.39473684,50.48728814,48.44594595
"08/01/2002 04:00",46.40625,50.58988764,52.17153285,51.74778761,50.38537549,48.05555556
"08/01/2002 05:00",47.05357143,50.95238095,52.2311828,51.88709677,49.46808511,48.79032258
"08/01/2002 06:00",47,49.39814815,50.61435523,47.74,44.75,47.06521739
"08/01/2002 07:00",43.09259259,40.24253731,42.81870428,40.32431052,36.15528282,44.48412698
"08/01/2002 08:00",39.73913043,31.58543923,34.01101784,38.61798287,35.84706488,45.77906977
"08/01/2002 09:00",41.47003745,35.67889318,38.79343629,35.8366435,33.00105485,45.72344322
"08/01/2002 10:00",41.57894737,39.26610979,43.42298289,39.25720621,35.94046365,45.40836653
"08/01/2002 11:00",39.65133531,35.29176201,42.1752451,33.5553814,31.73491379,41.8452381
"08/01/2002 12:00",37.68575851,30.74532453,37.38425926,36.74518201,34.79323308,42.20212766
"08/01/2002 13:00",35.18072289,24.075,28.69393939,38.13888889,35.76226013,44.01785714
"08/01/2002 14:00",33.01932367,21.67865707,23.3608894,40.05516841,36.69032597,44.26895307
"08/01/2002 15:00",37.91193182,30.95413364,34.70823799,40.20588235,36.56458797,43.22183099
"08/01/2002 16:00",39.20212766,33.97421525,38.44547564,42.52331002,38.9217759,43.07407407
"08/01/2002 17:00",38.13311688,35.54806565,39.26878613,41.94983819,38.68796199,43.42592593
"08/01/2002 18:00",37.63888889,35.65789474,39.3772348,39.77783453,36.87677054,43.23308271
"08/01/2002 19:00",40.05102041,34.22121896,37.3413631,41.88577586,39.87730061,44.8880597
"08/01/2002 20:00",36.33161512,29.05380895,32.5,45.14112903,42.56038647,43.90086207
"08/01/2002 21:00",37.35772358,32.58645533,34.64174455,46.06610801,42.28096677,43.25242718
"08/01/2002 22:00",40.68181818,36.57518797,38.10509554,45.84829443,42.90605096,43.75730994
"08/01/2002 23:00",43.94670051,40.83333333,43.20205479,46.59179688,43.05829228,44.69895288
"09/01/2002 00:00",44.41780822,44.01769088,46.80232558,46.87644342,44.23674589,43.9084507
"09/01/2002 01:00",49.08227848,49.62468193,51.61764706,49.57843137,47.59210526,46.5
"09/01/2002 02:00",50.3125,51.23310811,52.32323232,51.21323529,48.95220588,48.97727273
"09/01/2002 03:00",48.75,50.94488189,51.8,51.09813084,49.83050847,49.375
"09/01/2002 04:00",48.33333333,50.91365462,52.15116279,51.89849624,49.83096085,48.47222222
"09/01/2002 05:00",47.22222222,51.17491166,52.02247191,51.97089947,50.38851351,48.39285714
"09/01/2002 06:00",47.5,49.12663755,50.37469287,49.40687361,46.35601578,48.23529412
"09/01/2002 07:00",45.14925373,42.96163849,45.30379041,39.07114625,35.47468354,44.49186992
"09/01/2002 08:00",41.25634518,34.77751756,37.25108225,34.72011385,32.08374628,43.55504587
"09/01/2002 09:00",42.02898551,39.94389027,42.64671362,38.66027532,35.71319797,44.62177122
"09/01/2002 10:00",42.11656442,39.4212963,42.98926014,39.32228916,36.97643979,44.91573034
"09/01/2002 11:00",39.83153639,37.07158963,42.14617169,38.94623656,36.01521511,43.63899614
"09/01/2002 12:00",35.96774194,27.86202186,30.99726776,42.95235223,39.15011038,44.11764706
"09/01/2002 13:00",31.92260442,19.15640394,21.70758929,38.49468085,34.74674022,42.60676157
"09/01/2002 14:00",38.05405405,29.05345212,31.05855856,42.58045977,38.0438226,44.71189591
"09/01/2002 15:00",32.21962617,18.75794155,21.16784038,42.86500579,39.45287958,45.39383562
"09/01/2002 16:00",29.16322314,18.39580686,19.69853837,41.20833333,38.58079748,43.98788927
"09/01/2002 17:00",32.2761194,18.21878941,18.79268293,42.33981693,37.70021645,43.86842105
"09/01/2002 18:00",30.83333333,18.7005277,19.92574257,41.1965812,37.31719368,43.46153846
"09/01/2002 19:00",35.77692308,29.75060827,32.03874539,41.75105485,38.52774923,43.26086957
"09/01/2002 20:00",35.5239521,31.36524823,34.87797247,43.08457711,40.90277778,43.84469697
"09/01/2002 21:00",35.13959391,31.91481481,34.75352113,45.81147541,42.30337079,44.03846154
"09/01/2002 22:00",39.96,34.71910112,38.17588326,46.46290051,43.03994083,43.40686275
"09/01/2002 23:00",43.06603774,37.92717087,41.26106195,47.07627119,43.23660714,45.20742358
"10/01/2002 00:00",46.03741497,44.95519713,47.59297521,47.78169014,43.88461538,44.8964497
"10/01/2002 01:00",49.48924731,50.49748111,51.41843972,49.89622642,47.2979798,47.97008547
"10/01/2002 02:00",49.95454545,51.23015873,51.81372549,51.7816092,50.88762215,49.28571429
"10/01/2002 03:00",48.83333333,51.02459016,52.07142857,51.74,50.21428571,49.88636364
"10/01/2002 04:00",47.37804878,50.92198582,52.15909091,51.75170068,50.45289855,49.10714286
"10/01/2002 05:00",47.5,51.24172185,52.17391304,51.08333333,48.93076923,48.23170732
"10/01/2002 06:00",48.42105263,48.96282974,50.3817734,49.34807256,47.01844262,47.79850746
"10/01/2002 07:00",43.29365079,39.19070513,41.88705234,38.80091984,36.00415512,45.31746032
"10/01/2002 08:00",39.18831169,29.85159817,32.54751848,36.95610687,34.37064677,45.40393013
"10/01/2002 09:00",40.44326241,33.13405797,35.02293578,32.76369168,30.6408308,44.3006993
"10/01/2002 10:00",39.16666667,33.66726835,37.8964497,38.52051282,35.86091003,44.89051095
"10/01/2002 11:00",39.74860335,33.3722919,38.39611872,29.58113804,27.95824847,41.7019544
"10/01/2002 12:00",38.57344633,30.56311208,38.53006682,38.58941418,34.09552846,43.1097561
"10/01/2002 13:00",34.28657074,22.91284404,26.25550661,39.67438105,36.15443425,42.78340081
"10/01/2002 14:00",32.57575758,21.00310559,23.95,39.18156425,37.33007209,42.85369775
"10/01/2002 15:00",31.83673469,18.7611465,21.36737089,42.14487035,39.3960084,43.40909091
"10/01/2002 16:00",29.7826087,17.92912874,19.10550459,31.04567308,29.87315011,39.72535211
"10/01/2002 17:00",27.13340122,17.15564738,19.25416133,41.88566553,38.85789474,42.59966777
"10/01/2002 18:00",30.90546697,19.52614379,22.10176991,41.02441614,37.96085233,42.53436426
"10/01/2002 19:00",31.96859903,22.9864532,25.06773399,42.41001125,38.10103627,42.34423676
"10/01/2002 20:00",30.81476323,25.03172589,27.42894057,44.43508115,41.44648829,43.07034221
"10/01/2002 21:00",33.34415584,27.82904149,30.90517241,45.95015576,41.62398922,42.24409449
"10/01/2002 22:00",36.1779661,32.8042328,34.63976945,47.31574539,42.14285714,42.38317757
"10/01/2002 23:00",39.14814815,35.3833967,37.47978437,47.08823529,42.57204611,43.71559633
"11/01/2002 00:00",43.47435897,41.45259939,43.28039927,47.92307692,44.72222222,44.1509434
"11/01/2002 01:00",48.41743119,49.32302772,51.17123288,49.25287356,46.5167364,46.8495935
"11/01/2002 02:00",49.82954545,50.33068783,51.75855513,50.55851064,48.84782609,49.36567164
"11/01/2002 03:00",49.30851064,50.24096386,51.41304348,51.25757576,49.65,49.69512195
"11/01/2002 04:00",49.59090909,51.12295082,51.90677966,51.23417722,49.55128205,49.09090909
"11/01/2002 05:00",49.375,51.19631902,52.09090909,52.10199005,51.06907895,47.73809524
"11/01/2002 06:00",48.04054054,48.35227273,49.70159151,48.81637168,45.76086957,46.31944444
"11/01/2002 07:00",42.53401361,36.86520376,38.26071923,39.67506631,35.82855093,45.48387097
"11/01/2002 08:00",38.1918239,30.03348214,31.38259526,38.61476952,36.60569106,43.70300752
"11/01/2002 09:00",38.4335443,29.40072639,32.74655963,39.42890995,36.38183594,43.41872792
"11/01/2002 10:00",38.09055118,29.80177515,33.29302587,38.9201763,35.98044132,43.97482014
"11/01/2002 11:00",38.53535354,34.4047619,39.56818182,37.842827,34.68816068,41.83085502
"11/01/2002 12:00",34.80874317,18.07200538,18.45588235,37.62156448,35.01765893,42.51736111
"11/01/2002 13:00",25.98484848,12.79357798,10.7304038,27.8262159,26.99300699,39.98579545
"11/01/2002 14:00",21.08974359,10.63829787,9.929378531,37.0912654,34.8951782,42.20219436
"11/01/2002 15:00",23.82707775,11.6416309,9.932432432,36.29571248,32.9845815,41.48773006
"11/01/2002 16:00",14.71088435,9.967362924,9.230769231,35.16211604,32.66146993,40.49079755
"11/01/2002 17:00",17.60542169,10.6377551,8.075221239,29.17444574,28.61229947,38.35164835
"11/01/2002 18:00",17.2816092,20.35714286,0,38.07671958,36.15055388,40.8713355
"11/01/2002 19:00",18.37431694,15,0,40.82247557,37.04274354,40.88129496
"11/01/2002 20:00",18.96177686,17.5,0,43.11778291,39.60472279,45.25
"11/01/2002 21:00",18.49468085,10,0,47.84039334,44.81505102,46.02941176
"11/01/2002 22:00",18.52683179,0,0,48.78225806,45.11682243,46.28854626
"11/01/2002 23:00",18.36750789,17.5,0,48.80769231,45.63179348,45.85714286
"12/01/2002 00:00",19.26142132,0,0,47.86082474,42.23072215,38.8559322
"12/01/2002 01:00",19.40147783,0,0,49.8828125,47.28422619,47.61695906
"12/01/2002 02:00",21.90182648,0,0,51.12440191,49.26419966,49.9609375
"12/01/2002 03:00",28.08653846,0,0,51.21212121,49.34313725,49.86842105
"12/01/2002 04:00",34.23503326,0,0,51.28892734,49.0625,48.04216867
"12/01/2002 05:00",44.10179641,0,0,51.56976744,49.51219512,46.25
"12/01/2002 06:00",40.74536377,0,0,50.90611354,48.8368984,48.29545455
"12/01/2002 07:00",25.40983607,0,0,48.66666667,45.05369928,45.20833333
"12/01/2002 08:00",19.92334322,17.5,0,49.19312169,45.50729927,47.08333333
"12/01/2002 09:00",18.72124863,0,0,46.1316568,41.9002448,45.01851852
"12/01/2002 10:00",18.70280475,22.5,0,43.57643312,39.47978597,43.62804878
"12/01/2002 11:00",18.88095238,0,0,37.89967374,35.625,41.87956204
"12/01/2002 12:00",17.46519722,0,0,26.73180593,26.46416573,39.13793103
"12/01/2002 13:00",17.82871972,17.5,22.5,20.78233658,21.45216401,37.5
"12/01/2002 14:00",17.75027809,0,0,22.22883598,23.28107811,37.93010753
"12/01/2002 15:00",17.3098434,0,47.5,34.16107383,32.95228628,41.98529412
"12/01/2002 16:00",18.2025247,15.83333333,0,41.2400681,38.92475987,42.11711712
"12/01/2002 17:00",17.01724138,0,0,37.36946652,35.49785867,41.79577465
"12/01/2002 18:00",17.52744237,0,0,38.15292096,36.26165803,43.84782609
"12/01/2002 19:00",17.65384615,0,0,32.40438695,31.745,43.02173913
"12/01/2002 20:00",17.9535865,0,0,35.76985854,33.69883041,37.79787234
"12/01/2002 21:00",17.53198294,0,42.5,42.62516469,39.60429448,43.53225806
"12/01/2002 22:00",17.40840517,0,0,46.13636364,42.39919355,43.47826087
"12/01/2002 23:00",17.7262931,0,0,46.24595469,41.95906433,44.33098592
"13/01/2002 00:00",18.25962539,0,0,46.08221477,42.1854083,44.58588957
"13/01/2002 01:00",18.81659836,0,0,45.00899281,40.2473262,32.21698113
"13/01/2002 02:00",18.01256281,0,0,47.15425532,45.57086614,46.88461538
"13/01/2002 03:00",17.94534413,0,0,48.33928571,46.36004515,46.60714286
"13/01/2002 04:00",25.75,32.5,0,48.99350649,47.46143959,46.98051948
"13/01/2002 05:00",33.17099567,0,0,49.02542373,47.31060606,45.44117647
"13/01/2002 06:00",39.82680723,0,0,50.18181818,47.97619048,48.54166667
"13/01/2002 07:00",41.95360825,0,0,51.1971831,48.75,47.11538462
"13/01/2002 08:00",38.70782726,0,0,51.21595331,48.57228916,48.42307692
"13/01/2002 09:00",37.45186522,0,0,50.91423948,47.86885246,48.5989011
"13/01/2002 10:00",25.53261978,0,0,49.65102975,46.5188383,46.50900901
"13/01/2002 11:00",19.28202479,0,0,44.40382082,41.8344519,44.46296296
